Timestamp,"Generation, Active Gross Power (MW)","Generation, Reactive Gross Power (MVAR)","OEC, Exhaust Pressure Turbine CW (Bara)","OEC, Exhaust Pressure Turbine CCW (Bara)",Ambient Temp (C),"Spesific Steam - Brine, Consumption (kg/MW)","Steam, Main Steam Press (barg)","Steam, Main Steam Temp (C)","Brine, Brine Header Press (barg)","Brine, Brine Header Temp (C)","IJN-6-1, WHP (barg)","IJN-6-1, Valve Open (%)","IJN-6-1, 2 Phase Line Press (barg)","IJN-6-1, 2 Phase Line Temp (C)","IJN-6-2, WHP (barg)","IJN-6-2, Valve Open (%)","IJN-6-2, 2 Phase Line Press (barg)","IJN-6-2, 2 Phase Line Temp (C)","IJN-6-3, WHP (barg)","IJN-6-3, Valve Open (%)","IJN-6-3, 2 Phase Line Press (barg)","IJN-6-3, 2 Phase Line Temp (C)","IJN-6-4, WHP (barg)","IJN-6-4, Valve Open (%)","IJN-6-4, 2 Phase Line Press (barg)","IJN-6-4, 2 Phase Line Temp (C)","Pad 6, Separator Temp (C)","Pad 6, Separator Pressure (barg)","Pad 6, Steam Flow (kg/s)","IJN-8-1, WHP (barg)","IJN-8-1, Valve Open (%)","IJN-8-1, 2 Phase Line Press (barg)","IJN-8-1, 2 Phase Line Temp (C)","IJN-8-2, WHP (barg)","IJN-8-2, Valve Open (%)","IJN-8-2, 2 Phase Line Press (barg)","IJN-8-2, 2 Phase Line Temp (C)","Pad 8, Separator Temp (C)","Pad 8, Separator Pressure (barg)","Pad 8, Separator Temp (kg/s)","Pad 6 & Pad 8, Main Steam Flowrate (kg/s)","Pad 6 & Pad 8, Brine Flowrate (kg/s)","Pad 6 & Pad 8, Total Flowrate (kg/s)","IJN-5-1, Injection Press (Bara)","IJN-5-1, Injection Flow (kg/s)","IJN-5-1, Injection Temp (C)","IJN-5-1, Valve Open (%)","IJN-5-1, WHP (barg)","DUPE, IGNORE (1)","DUPE, IGNORE(2)","Header Reinjection Pump, Temperature (C)","Header Reinjection Pump, Pressure (Bara)","Brine Bypass Pre-heater, Opening CV-A (%)","Brine Bypass Pre-heater, Opening CV-B (%)","Preheater, Outlet Temp (C)","Separator IJN-6, Opening Brine Dump Valve A (%)","Separator IJN-6, Opening Brine Dump Valve B (%)","Separator IJN-8, Opening Brine Dump Valve A (%)","Separator IJN-8, Opening Brine Dump Valve B (%)","Rock Muffler, Opening Steam Dump Valve A (%)","Rock Muffler, Opening Steam Dump Valve B (%)",Source DGR,Delta Pressure_Barg
22-05-2025 1900H,27.375,1.908,0.802,0.833,18.725,2.419,12.988,194.043,17.453,184.264,25.145,30.124,14.55,199.816,25.21,26.959,14.273,197.834,22.213,35.085,14.605,197.858,22.511,35.594,14.398,198.56,196.078,13.573,51.478,63.291,9.974,2.189,71.663,23.499,35.491,13.674,192.15,195.49,13.338,4.729,53.514,12.712,66.226,13.964,119.839,128.186,73.033,13.846,17.453,184.264,131.654,14.534,1.039,33.126,76.871,0.824,0.125,12.36,0.085,13.596,2.23,Daily Generation Report_2025.05.22.xlsx,
22-05-2025 2000H,36.631,4.485,0.925,0.935,18.594,2.006,12.853,193.501,18.053,193.502,21.772,40.707,14.833,200.714,21.498,35.695,14.501,198.219,21.928,37.698,14.83,198.388,21.944,39.404,14.629,199.419,196.073,13.586,57.396,64.976,9.976,2.188,71.674,23.465,41.914,13.625,191.893,195.168,13.256,3.817,64.488,8.999,73.487,16.616,138.774,124.876,98.28,16.586,18.053,193.502,123.242,15.052,1.036,37.837,81.907,0.824,0.126,22.899,0.085,0.936,0.241,Daily Generation Report_2025.05.22.xlsx,
22-05-2025 2100H,37.37,5.421,0.886,0.893,18.24,1.981,12.822,193.398,18.001,193.359,20.771,42.082,14.795,200.634,20.784,37.025,14.474,198.096,21.529,38.066,14.798,198.224,21.721,40.163,14.603,199.203,196.014,13.56,57.788,66.495,9.975,2.187,71.689,23.305,41.461,13.592,191.827,195.061,13.225,3.625,65.029,8.996,74.026,16.616,138.56,127.215,99.97,16.588,18.001,193.359,122.997,15.001,1.042,37.709,82.255,0.108,0.125,22.607,0.085,0.942,0.24,Daily Generation Report_2025.05.22.xlsx,
22-05-2025 2200H,37.483,6.686,0.837,0.848,17.837,1.975,12.776,193.255,17.908,193.737,20.471,42.082,14.701,200.353,20.737,37.027,14.391,197.811,21.33,37.979,14.709,198.0,21.615,39.762,14.507,198.705,195.845,13.503,57.472,67.834,9.971,2.189,71.724,23.266,38.587,13.533,191.692,194.897,13.172,3.348,64.611,9.433,74.044,16.543,138.365,125.665,99.972,16.515,17.908,193.737,121.439,14.908,1.045,37.435,80.5,0.108,0.126,20.435,0.085,0.879,0.239,Daily Generation Report_2025.05.22.xlsx,
22-05-2025 2300H,37.49,7.999,0.834,0.843,17.645,1.956,12.832,193.43,17.967,193.846,20.287,42.083,14.733,200.457,20.784,37.026,14.439,197.915,21.273,38.493,14.762,198.11,21.449,40.328,14.557,198.869,195.994,13.553,57.229,68.776,9.966,2.188,71.744,23.306,37.974,13.576,191.759,195.058,13.224,3.473,63.276,10.059,73.335,16.541,139.552,124.251,99.973,16.512,17.967,193.846,121.523,14.967,1.05,38.324,79.522,0.108,0.131,20.743,0.085,0.881,0.238,Daily Generation Report_2025.05.22.xlsx,
23-05-2025 0000H,37.381,7.386,0.833,0.84,17.64,2.018,12.604,192.633,17.27,194.238,20.019,42.083,14.544,199.84,19.71,37.028,14.227,197.097,21.181,40.404,14.62,197.682,21.304,40.709,14.382,198.658,195.399,13.363,58.481,69.468,9.963,2.186,71.752,23.328,38.677,13.364,191.253,194.287,13.003,3.043,66.721,8.7,75.421,16.067,135.43,125.553,99.971,16.039,17.27,194.238,120.085,14.277,1.061,35.934,78.434,0.108,0.13,2.408,0.084,0.879,0.238,Daily Generation Report_2025.05.22.xlsx,
23-05-2025 0100H,37.514,6.897,0.836,0.844,17.502,1.987,12.794,193.298,17.934,193.476,20.008,42.081,14.691,200.328,20.575,37.027,14.408,197.878,20.642,39.841,14.73,197.845,21.029,42.351,14.564,199.05,195.877,13.516,57.45,70.435,9.966,2.184,71.805,23.367,39.345,13.54,191.675,194.929,13.187,3.595,64.399,10.145,74.545,16.518,139.178,124.369,99.972,16.488,17.934,193.476,121.093,14.934,1.058,38.194,79.118,0.108,0.132,21.128,0.085,0.879,0.239,Daily Generation Report_2025.05.23.xlsx,
23-05-2025 0200H,37.452,6.44,0.835,0.844,17.712,1.996,12.774,193.208,17.924,193.696,19.916,42.081,14.667,200.231,20.556,37.026,14.388,197.779,20.551,39.995,14.726,197.87,20.824,42.727,14.549,199.045,195.785,13.495,57.328,71.332,9.965,2.187,71.877,23.378,39.573,13.522,191.621,194.836,13.167,3.524,64.686,10.059,74.744,16.506,139.172,124.316,99.971,16.477,17.924,193.696,121.113,14.924,1.052,38.252,79.049,0.108,0.131,21.518,0.085,0.872,0.239,Daily Generation Report_2025.05.23.xlsx,
23-05-2025 0300H,37.445,6.152,0.829,0.841,17.488,1.999,12.793,193.293,17.94,193.853,19.87,42.081,14.672,200.255,20.576,37.026,14.395,197.815,20.483,40.054,14.736,197.916,20.643,42.766,14.553,199.131,195.847,13.508,57.063,71.878,9.965,2.191,71.951,23.384,39.625,13.539,191.697,194.918,13.185,3.553,64.515,10.346,74.862,16.527,139.162,124.379,99.971,16.497,17.94,193.853,121.134,14.94,1.047,38.297,78.963,0.108,0.13,21.314,0.085,0.866,0.239,Daily Generation Report_2025.05.23.xlsx,
23-05-2025 0400H,37.453,6.426,0.821,0.833,16.828,1.998,12.81,193.369,17.951,193.904,19.798,42.082,14.673,200.283,20.625,37.026,14.405,197.829,20.353,40.193,14.735,197.849,20.552,42.85,14.559,199.19,195.905,13.519,56.899,72.356,9.969,2.191,71.998,23.384,39.74,13.552,191.742,194.991,13.2,3.669,64.35,10.49,74.84,16.535,139.181,124.182,99.969,16.506,17.951,193.904,120.977,14.951,1.049,38.357,78.727,0.108,0.136,20.838,0.085,0.868,0.238,Daily Generation Report_2025.05.23.xlsx,
23-05-2025 0500H,37.525,6.674,0.815,0.828,16.526,2.0,12.787,193.251,17.933,193.565,19.724,42.081,14.652,200.205,20.71,37.026,14.394,197.766,20.258,40.473,14.722,197.805,20.395,43.518,14.551,199.107,195.798,13.498,57.098,72.751,9.974,2.187,72.009,23.379,40.166,13.528,191.625,194.871,13.178,3.525,64.591,10.449,75.04,16.512,139.162,124.02,99.965,16.482,17.933,193.565,120.648,14.933,1.055,38.43,78.42,0.107,0.145,20.987,0.084,0.874,0.237,Daily Generation Report_2025.05.23.xlsx,
23-05-2025 0600H,37.408,6.902,0.82,0.835,17.069,1.991,12.746,193.128,17.894,193.54,19.686,42.08,14.619,200.107,20.731,37.026,14.362,197.708,20.17,40.556,14.691,197.771,20.34,43.739,14.523,199.048,195.692,13.462,57.096,73.287,9.973,2.182,72.047,23.381,40.285,13.494,191.581,194.755,13.139,3.293,64.343,10.119,74.462,16.476,139.053,124.027,99.965,16.446,17.894,193.54,120.737,14.893,1.051,38.399,78.494,0.108,0.14,21.417,0.085,0.868,0.239,Daily Generation Report_2025.05.23.xlsx,
23-05-2025 0700H,37.176,7.013,0.833,0.848,17.825,2.009,12.698,192.989,17.821,193.796,19.786,41.058,14.548,199.895,20.694,37.025,14.296,197.551,20.274,39.571,14.616,197.677,20.35,43.365,14.453,198.891,195.541,13.407,56.783,74.075,9.971,2.18,72.156,23.404,38.526,13.449,191.495,194.602,13.088,3.136,64.315,10.367,74.682,16.408,138.577,124.117,99.97,16.379,17.821,193.796,121.01,14.821,1.036,37.94,78.919,0.109,0.125,20.925,0.086,0.854,0.243,Daily Generation Report_2025.05.23.xlsx,
23-05-2025 0800H,35.743,6.883,0.83,0.844,18.513,2.172,12.628,192.742,17.447,193.211,20.098,39.025,14.314,199.121,20.86,37.023,14.071,196.854,20.142,35.424,14.304,196.909,20.338,38.99,14.134,197.955,195.085,13.269,54.426,74.74,9.971,2.186,72.338,23.519,31.32,13.353,191.193,194.27,12.996,2.857,62.875,14.773,77.648,15.682,134.446,123.85,99.974,15.657,17.447,193.211,119.6,14.448,1.004,34.701,79.626,0.11,0.114,9.792,0.088,0.835,0.248,Daily Generation Report_2025.05.23.xlsx,
23-05-2025 0900H,34.067,7.085,0.829,0.843,19.263,2.34,12.583,192.574,17.217,192.882,19.858,39.956,14.169,198.606,21.097,37.036,13.909,196.318,19.946,32.708,14.077,195.927,20.403,35.202,13.903,197.238,194.701,13.158,51.912,75.219,9.974,2.205,72.604,23.741,27.433,13.291,190.993,194.033,12.931,2.733,60.905,18.817,79.721,15.259,134.417,122.184,99.98,15.236,17.217,192.882,120.021,14.218,0.962,34.722,80.649,0.113,0.111,0.446,0.09,0.806,0.245,Daily Generation Report_2025.05.23.xlsx,
23-05-2025 1000H,33.741,7.233,0.841,0.858,19.619,2.36,12.585,192.566,17.386,193.14,19.33,42.468,14.245,198.756,21.241,37.417,13.959,196.397,20.441,33.048,14.165,195.764,20.772,35.093,13.957,197.289,194.666,13.157,51.606,75.662,9.98,2.239,72.919,23.907,30.658,13.306,191.036,194.032,12.932,2.77,60.631,18.987,79.618,15.823,137.823,123.119,99.987,15.8,17.386,193.14,121.917,14.385,0.931,37.504,81.409,0.115,0.113,5.069,0.092,0.775,0.235,Daily Generation Report_2025.05.23.xlsx,
23-05-2025 1100H,34.129,6.033,0.843,0.859,19.25,2.328,12.588,192.563,17.499,193.265,19.17,43.095,14.294,198.888,21.235,37.917,14.007,196.511,21.124,33.054,14.246,196.009,21.283,35.082,14.01,197.347,194.704,13.173,52.229,75.909,9.979,2.257,73.16,23.961,32.73,13.314,191.031,194.054,12.938,2.739,61.273,18.173,79.446,16.157,137.565,124.952,99.988,16.134,17.499,193.265,121.644,14.499,0.942,37.413,81.206,0.115,0.114,10.796,0.091,0.777,0.226,Daily Generation Report_2025.05.23.xlsx,
23-05-2025 1200H,34.556,5.478,0.842,0.857,18.936,2.293,12.589,192.565,17.536,193.258,19.091,43.151,14.315,198.972,21.5,38.048,14.034,196.597,21.488,33.06,14.273,196.143,21.664,35.094,14.041,197.057,194.754,13.188,52.918,75.916,9.977,2.262,73.298,23.986,32.952,13.315,191.01,194.078,12.944,2.722,62.075,17.148,79.223,16.182,137.741,124.469,99.982,16.157,17.536,193.258,121.364,14.536,0.963,37.554,80.671,0.114,0.112,12.43,0.09,0.792,0.222,Daily Generation Report_2025.05.23.xlsx,
23-05-2025 1300H,34.802,7.034,0.828,0.842,18.412,2.273,12.589,192.564,17.521,193.117,19.055,43.151,14.305,198.98,21.601,38.038,14.031,196.567,21.58,33.069,14.267,196.125,21.826,35.097,14.044,196.732,194.768,13.191,53.282,75.834,9.973,2.255,73.306,23.99,32.958,13.306,190.958,194.084,12.946,2.742,62.258,16.848,79.105,16.14,137.299,124.127,99.976,16.115,17.521,193.117,121.018,14.52,0.99,37.561,80.068,0.112,0.112,11.406,0.088,0.818,0.218,Daily Generation Report_2025.05.23.xlsx,
23-05-2025 1400H,34.896,7.437,0.812,0.825,17.779,2.275,12.586,192.556,17.469,193.104,19.003,43.152,14.261,198.927,21.272,38.026,13.996,196.439,21.549,33.074,14.224,196.027,21.885,35.088,14.031,196.82,194.752,13.182,53.141,75.691,9.97,2.227,73.215,23.989,32.982,13.293,190.895,194.076,12.944,2.744,62.067,17.323,79.39,16.083,136.963,123.683,99.971,16.056,17.469,193.104,120.656,14.468,1.016,37.526,79.418,0.109,0.114,9.301,0.086,0.848,0.216,Daily Generation Report_2025.05.23.xlsx,
23-05-2025 1500H,34.81,6.474,0.812,0.826,18.078,2.281,12.588,192.567,17.463,193.185,18.98,43.033,14.256,198.908,21.568,38.024,13.997,196.453,21.583,33.06,14.222,196.025,21.959,35.08,14.034,196.975,194.751,13.181,52.828,75.85,9.97,2.223,73.211,24.007,32.981,13.299,190.91,194.081,12.946,2.706,61.996,17.418,79.414,16.092,137.569,123.676,99.972,16.065,17.463,193.185,120.734,14.463,1.009,37.732,79.358,0.109,0.113,8.859,0.086,0.842,0.219,Daily Generation Report_2025.05.23.xlsx,
23-05-2025 1600H,34.675,5.505,0.81,0.825,18.51,2.284,12.591,192.575,17.473,193.211,19.124,41.785,14.242,198.849,21.721,38.023,13.989,196.449,21.656,33.045,14.223,196.036,22.056,35.072,14.025,197.018,194.74,13.178,52.585,76.272,9.97,2.228,73.272,24.016,32.964,13.3,190.944,194.084,12.947,2.7,61.833,17.35,79.183,16.101,137.787,123.888,97.31,16.074,17.473,193.211,120.918,14.473,1.004,37.705,79.629,0.11,0.114,8.743,0.087,0.838,0.219,Daily Generation Report_2025.05.23.xlsx,
23-05-2025 1700H,34.465,6.034,0.81,0.827,18.809,2.297,12.588,192.567,17.469,193.197,19.32,40.395,14.206,198.767,21.545,38.023,13.963,196.39,21.694,33.042,14.193,196.021,22.121,35.079,14.008,196.992,194.713,13.168,52.306,76.628,9.969,2.223,73.309,24.016,32.974,13.292,190.984,194.072,12.943,2.717,61.499,17.676,79.175,16.092,137.673,123.94,97.309,16.065,17.469,193.197,121.014,14.469,1.007,37.628,79.846,0.109,0.118,8.779,0.086,0.846,0.218,Daily Generation Report_2025.05.23.xlsx,
23-05-2025 1800H,34.475,7.107,0.807,0.825,18.802,2.309,12.588,192.57,17.456,193.205,19.435,40.129,14.192,198.747,21.331,38.024,13.951,196.339,21.704,33.041,14.169,196.033,22.161,35.087,14.003,196.988,194.712,13.166,52.268,76.959,9.967,2.218,73.341,24.018,32.977,13.289,191.017,194.075,12.943,2.715,61.444,18.175,79.619,16.089,137.476,124.078,99.975,16.061,17.456,193.205,120.949,14.456,1.012,37.487,79.952,0.109,0.122,8.39,0.086,0.85,0.218,Daily Generation Report_2025.05.23.xlsx,
23-05-2025 1900H,34.607,6.99,0.794,0.809,18.171,2.301,12.587,192.568,17.466,193.212,19.532,39.852,14.187,198.741,21.42,37.894,13.951,196.348,21.691,33.04,14.157,196.063,22.194,35.082,14.004,196.999,194.708,13.165,52.269,77.169,9.969,2.215,73.371,24.024,32.987,13.286,190.981,194.073,12.942,2.72,61.412,18.232,79.645,16.116,137.612,124.078,99.975,16.089,17.466,193.212,120.781,14.465,1.018,37.528,79.63,0.109,0.126,8.4,0.086,0.851,0.217,Daily Generation Report_2025.05.23.xlsx,
23-05-2025 2000H,34.501,6.781,0.783,0.796,17.715,2.309,12.585,192.562,17.457,193.19,19.747,38.822,14.165,198.676,21.38,37.401,13.936,196.332,21.703,33.039,14.139,196.053,22.229,35.068,13.992,196.96,194.681,13.156,51.94,77.1,9.971,2.215,73.383,24.031,32.996,13.283,190.909,194.065,12.939,2.717,61.086,18.575,79.661,16.057,137.39,123.773,99.975,16.029,17.457,193.19,120.553,14.459,1.022,37.403,79.257,0.108,0.128,8.419,0.085,0.853,0.215,Daily Generation Report_2025.05.23.xlsx,
23-05-2025 2100H,34.454,6.109,0.778,0.791,17.648,2.318,12.587,192.572,17.443,193.221,19.923,38.064,14.152,198.642,21.278,37.039,13.928,196.285,21.769,33.038,14.135,196.048,22.259,35.066,13.984,196.936,194.68,13.155,51.817,76.946,9.967,2.214,73.375,24.033,32.66,13.283,190.906,194.076,12.94,2.702,61.013,18.854,79.867,16.025,137.415,123.629,99.975,15.997,17.443,193.221,120.788,14.444,1.022,37.517,79.302,0.108,0.131,8.365,0.085,0.853,0.214,Daily Generation Report_2025.05.23.xlsx,
23-05-2025 2200H,34.47,5.563,0.776,0.788,17.552,2.323,12.587,192.572,17.449,193.164,19.914,38.065,14.148,198.644,21.315,36.672,13.927,196.269,21.805,33.038,14.134,196.051,22.28,35.056,13.984,196.942,194.681,13.154,51.836,76.877,9.966,2.206,73.355,24.033,31.391,13.281,190.918,194.078,12.94,2.718,61.135,18.932,80.067,16.058,137.684,123.693,99.973,16.029,17.449,193.164,120.811,14.449,1.022,37.714,79.247,0.108,0.134,8.227,0.085,0.853,0.213,Daily Generation Report_2025.05.23.xlsx,
23-05-2025 2300H,34.528,5.641,0.775,0.786,17.36,2.317,12.588,192.577,17.442,193.126,19.901,38.064,14.151,198.647,21.295,36.171,13.927,196.275,21.785,33.037,14.129,196.044,22.298,35.062,13.986,196.951,194.688,13.156,51.876,76.925,9.966,2.205,73.354,24.039,30.241,13.283,190.92,194.079,12.941,2.734,61.2,18.791,79.991,16.056,137.635,123.78,99.972,16.028,17.442,193.126,120.512,14.442,1.024,37.627,78.982,0.108,0.132,7.675,0.085,0.848,0.213,Daily Generation Report_2025.05.23.xlsx,
24-05-2025 0000H,34.574,3.417,0.774,0.784,17.312,2.291,12.591,192.585,17.444,193.172,20.11,38.064,14.167,198.676,20.782,36.038,13.926,196.116,21.757,33.035,14.124,196.059,22.307,35.089,13.986,196.945,194.71,13.162,51.885,77.029,9.968,2.207,73.378,24.056,30.032,13.293,190.924,194.105,12.948,2.544,61.203,17.994,79.198,16.184,138.525,123.843,99.973,16.046,17.444,193.172,120.421,14.554,1.023,38.216,78.839,0.108,0.131,14.419,0.085,0.84,0.212,Daily Generation Report_2025.05.23.xlsx,
24-05-2025 0100H,34.47,4.715,0.774,0.788,17.417,2.303,12.495,192.285,17.384,193.164,19.892,38.064,14.08,198.428,21.081,36.039,13.849,196.067,21.805,33.036,14.055,195.901,22.329,35.087,13.91,196.751,194.437,13.074,52.057,77.198,9.968,2.209,73.416,24.051,30.039,13.202,190.763,193.807,12.853,2.775,61.697,17.702,79.399,15.901,136.408,123.695,99.975,15.873,17.384,193.164,120.542,14.386,1.025,36.652,79.102,0.108,0.129,9.34,0.085,0.843,0.212,Daily Generation Report_2025.05.24.xlsx,
24-05-2025 0200H,34.601,3.705,0.774,0.788,17.442,2.296,12.417,191.978,17.361,192.633,19.876,38.045,14.023,198.221,21.157,36.022,13.789,195.854,21.869,33.013,14.006,195.711,22.354,35.064,13.856,196.534,194.163,13.005,52.695,77.3,9.965,2.206,73.425,24.046,29.193,13.129,190.46,193.513,12.778,3.67,61.552,17.886,79.438,15.386,134.607,121.945,99.973,15.359,17.361,192.633,119.452,14.36,1.024,35.501,79.287,0.642,0.129,11.808,0.085,0.843,0.213,Daily Generation Report_2025.05.24.xlsx,
24-05-2025 0300H,34.582,2.549,0.767,0.781,17.238,2.286,12.509,192.263,17.392,192.566,20.11,37.097,14.078,198.379,21.217,35.513,13.851,196.032,21.873,32.496,14.069,195.85,22.368,35.04,13.922,196.69,194.399,13.083,52.363,77.332,9.964,2.202,73.392,24.054,27.154,13.207,190.567,193.775,12.864,3.609,60.259,18.787,79.047,15.476,136.265,122.61,99.972,15.448,17.392,192.566,120.024,14.39,1.028,36.671,79.386,0.642,0.13,9.304,0.085,0.843,0.212,Daily Generation Report_2025.05.24.xlsx,
24-05-2025 0400H,34.313,3.141,0.76,0.772,17.056,2.281,12.59,192.58,17.4,193.062,20.38,36.167,14.118,198.528,21.244,35.023,13.895,196.179,21.779,31.999,14.107,195.969,22.368,35.045,13.966,196.756,194.66,13.149,51.469,77.277,9.967,2.198,73.328,24.084,25.987,13.278,190.807,194.072,12.94,2.72,59.414,18.868,78.282,15.965,137.524,124.391,99.969,15.937,17.4,193.062,121.073,14.4,1.036,37.851,79.084,0.108,0.132,5.799,0.085,0.848,0.211,Daily Generation Report_2025.05.24.xlsx,
24-05-2025 0500H,34.125,4.098,0.757,0.768,16.958,2.294,12.589,192.576,17.406,193.024,20.404,36.167,14.11,198.496,21.286,35.022,13.883,196.155,21.764,32.002,14.098,195.891,22.388,35.054,13.956,196.573,194.634,13.141,51.151,77.031,9.968,2.196,73.256,24.108,26.011,13.277,190.783,194.068,12.938,2.716,58.836,19.434,78.27,15.958,136.796,123.636,99.968,15.93,17.406,193.024,120.565,14.406,1.037,37.522,78.978,0.108,0.132,6.081,0.084,0.856,0.211,Daily Generation Report_2025.05.24.xlsx,
24-05-2025 0600H,34.153,4.27,0.757,0.77,16.987,2.295,12.589,192.578,17.413,193.024,20.403,36.167,14.109,198.499,21.312,34.986,13.885,196.12,21.875,32.007,14.102,195.87,22.4,35.059,13.956,196.569,194.641,13.142,51.202,76.964,9.968,2.194,73.19,24.118,26.0,13.277,190.752,194.072,12.938,2.72,59.019,19.362,78.38,15.994,137.093,123.927,99.967,15.965,17.413,193.024,120.859,14.414,1.037,37.696,79.203,0.107,0.134,6.703,0.084,0.855,0.212,Daily Generation Report_2025.05.24.xlsx,
24-05-2025 0700H,34.108,5.186,0.755,0.768,17.073,2.31,12.592,192.59,17.405,193.006,20.401,36.164,14.102,198.48,21.271,34.485,13.875,196.006,21.934,32.006,14.096,195.803,22.408,35.059,13.95,196.285,194.644,13.143,51.021,76.743,9.971,2.188,73.107,24.122,25.978,13.279,190.716,194.082,12.941,2.723,59.308,19.471,78.778,16.011,136.848,124.106,99.965,15.982,17.405,193.006,120.723,14.405,1.037,37.717,79.2,0.107,0.138,5.783,0.084,0.853,0.211,Daily Generation Report_2025.05.24.xlsx,
24-05-2025 0800H,33.893,5.834,0.761,0.774,17.457,2.329,12.59,192.585,17.373,192.964,20.425,36.149,14.083,198.428,21.194,34.02,13.85,195.899,21.86,32.014,14.074,195.669,22.414,35.053,13.934,196.105,194.622,13.136,50.778,76.523,9.973,2.177,73.022,24.129,25.995,13.278,190.719,194.071,12.938,2.703,59.194,19.73,78.925,15.948,136.621,123.828,99.964,15.92,17.373,192.964,120.535,14.372,1.032,37.485,79.204,0.107,0.136,4.528,0.084,0.849,0.211,Daily Generation Report_2025.05.24.xlsx,
24-05-2025 0900H,33.568,5.928,0.793,0.808,18.576,2.372,12.587,192.572,17.369,193.036,20.397,36.687,14.09,198.413,21.131,34.038,13.843,195.959,21.796,32.028,14.07,195.63,22.419,35.066,13.932,196.456,194.604,13.133,50.76,77.071,9.972,2.169,73.064,24.159,27.065,13.287,190.829,194.05,12.935,2.724,59.695,19.914,79.609,15.927,137.027,124.092,99.969,15.901,17.369,193.036,121.093,14.369,0.995,37.34,79.881,0.109,0.121,5.124,0.086,0.832,0.219,Daily Generation Report_2025.05.24.xlsx,
24-05-2025 1000H,33.382,6.59,0.833,0.85,19.619,2.394,12.589,192.576,17.404,193.129,20.102,38.124,14.146,198.496,21.156,34.063,13.872,196.135,21.881,32.465,14.138,195.768,22.435,35.095,13.959,196.771,194.619,13.144,50.915,77.797,9.976,2.196,73.337,24.2,30.361,13.307,190.964,194.049,12.937,2.795,60.519,19.402,79.921,16.012,137.424,124.791,99.978,15.989,17.404,193.129,121.627,14.404,0.925,37.411,80.822,0.114,0.112,6.4,0.09,0.798,0.226,Daily Generation Report_2025.05.24.xlsx,
24-05-2025 1100H,33.514,7.727,0.852,0.87,19.963,2.344,12.593,192.582,17.441,193.168,19.803,39.356,14.209,198.606,21.353,34.099,13.917,196.249,22.0,32.959,14.218,195.947,22.464,35.107,13.989,196.917,194.658,13.16,51.379,78.105,9.982,2.239,73.674,24.214,33.418,13.323,191.023,194.059,12.94,2.83,60.524,18.035,78.558,16.096,137.473,124.878,99.987,16.074,17.441,193.168,121.946,14.44,0.879,37.586,81.514,0.117,0.114,7.88,0.092,0.764,0.224,Daily Generation Report_2025.05.24.xlsx,
24-05-2025 1200H,33.649,8.332,0.854,0.872,19.937,2.319,12.593,192.581,17.427,193.192,19.644,39.914,14.215,198.624,21.326,34.596,13.923,196.264,21.967,33.027,14.223,195.999,22.474,35.105,13.992,196.931,194.671,13.163,51.577,78.172,9.984,2.244,73.869,24.197,35.585,13.325,191.03,194.066,12.942,2.815,60.186,17.833,78.019,16.087,137.071,124.836,99.989,16.065,17.427,193.192,121.791,14.427,0.889,37.388,81.478,0.117,0.115,7.521,0.092,0.759,0.22,Daily Generation Report_2025.05.24.xlsx,
24-05-2025 1300H,33.592,8.782,0.855,0.872,20.007,2.333,12.592,192.577,17.407,193.189,19.532,40.127,14.193,198.6,21.176,35.068,13.908,196.241,21.86,33.033,14.209,195.984,22.476,35.103,13.984,196.899,194.659,13.158,51.444,78.201,9.984,2.24,74.001,24.18,36.931,13.326,191.042,194.064,12.942,2.801,60.081,18.277,78.357,16.051,136.925,124.828,99.986,16.029,17.407,193.189,121.834,14.407,0.898,37.277,81.415,0.116,0.114,6.739,0.092,0.764,0.222,Daily Generation Report_2025.05.24.xlsx,
24-05-2025 1400H,33.597,9.201,0.86,0.877,20.24,2.329,12.592,192.573,17.49,193.236,19.56,40.131,14.223,198.644,21.26,35.303,13.937,196.317,21.996,33.99,14.269,196.202,22.494,35.104,14.013,196.972,194.658,13.161,51.524,78.339,9.985,2.264,74.167,24.161,37.458,13.339,191.082,194.071,12.945,2.831,60.206,18.033,78.238,16.129,137.432,125.013,99.987,16.107,17.49,193.236,122.251,14.49,0.892,37.624,81.579,0.117,0.114,10.512,0.092,0.75,0.224,Daily Generation Report_2025.05.24.xlsx,
24-05-2025 1500H,34.246,7.904,0.857,0.871,19.86,2.263,12.594,192.581,17.542,193.164,19.594,40.132,14.269,198.757,21.457,35.717,13.981,196.394,22.379,34.986,14.331,196.477,22.508,35.106,14.051,197.103,194.729,13.183,52.378,78.296,9.981,2.268,74.251,24.078,38.489,13.348,191.096,194.111,12.954,2.866,61.292,16.214,77.505,16.167,137.199,125.027,99.985,16.145,17.542,193.164,121.843,14.542,0.914,37.532,80.93,0.116,0.113,11.119,3.336,0.757,0.221,Daily Generation Report_2025.05.24.xlsx,
24-05-2025 1600H,34.534,7.404,0.835,0.848,19.038,2.244,12.59,192.574,17.463,193.116,19.543,39.658,14.222,198.71,21.421,35.508,13.944,196.272,21.861,35.03,14.262,196.287,22.504,35.1,14.02,197.037,194.732,13.178,52.406,77.936,9.974,2.236,74.188,23.942,37.833,13.326,191.036,194.113,12.953,2.877,61.422,16.078,77.5,16.024,136.688,124.206,99.978,15.999,17.463,193.116,121.092,14.463,0.949,37.253,80.075,0.112,0.111,4.001,6.495,0.795,0.217,Daily Generation Report_2025.05.24.xlsx,
